0.100000 0.333333
0.100000 0.333333
0.100000 0.300000
0.100000 0.300000
0.100000 0.266667
0.100000 0.266667
0.100000 0.233333
0.100000 0.233333
0.100000 0.200000
0.100000 0.200000
0.100000 0.166667
0.100000 0.166667
0.100000 0.133333
0.100000 0.133333
0.100000 0.100000
0.100000 0.100000
0.100000 0.066667
0.100000 0.066667
0.100000 0.033333
0.100000 0.033333
0.200000 0.333333
0.200000 0.333333
0.200000 0.300000
0.200000 0.300000
0.200000 0.266667
0.200000 0.266667
0.200000 0.233333
0.200000 0.233333
0.200000 0.200000
0.200000 0.200000
0.200000 0.166667
0.200000 0.166667
0.200000 0.133333
0.200000 0.133333
0.200000 0.100000
0.200000 0.100000
0.200000 0.066667
0.200000 0.066667
0.200000 0.033333
0.200000 0.033333
0.300000 0.333333
0.300000 0.333333
0.300000 0.300000
0.300000 0.300000
0.300000 0.266667
0.300000 0.266667
0.300000 0.233333
0.300000 0.233333
0.300000 0.200000
0.300000 0.200000
0.300000 0.166667
0.300000 0.166667
0.300000 0.133333
0.300000 0.133333
0.300000 0.100000
0.300000 0.100000
0.300000 0.066667
0.300000 0.066667
0.300000 0.033333
0.300000 0.033333
0.400000 0.333333
0.400000 0.333333
0.400000 0.300000
0.400000 0.300000
0.400000 0.266667
0.400000 0.266667
0.400000 0.233333
0.400000 0.233333
0.400000 0.200000
0.400000 0.200000
0.400000 0.166667
0.400000 0.166667
0.400000 0.133333
0.400000 0.133333
0.400000 0.100000
0.400000 0.100000
0.400000 0.066667
0.400000 0.066667
0.400000 0.033333
0.400000 0.033333
0.500000 0.333333
0.500000 0.333333
0.500000 0.300000
0.500000 0.300000
0.500000 0.266667
0.500000 0.266667
0.500000 0.233333
0.500000 0.233333
0.500000 0.200000
0.500000 0.200000
0.500000 0.166667
0.500000 0.166667
0.500000 0.133333
0.500000 0.133333
0.500000 0.100000
0.500000 0.100000
0.500000 0.066667
0.500000 0.066667
0.500000 0.033333
0.500000 0.033333
0.600000 0.333333
0.600000 0.333333
0.600000 0.300000
0.600000 0.300000
0.600000 0.266667
0.600000 0.266667
0.600000 0.233333
0.600000 0.233333
0.600000 0.200000
0.600000 0.200000
0.600000 0.166667
0.600000 0.166667
0.600000 0.133333
0.600000 0.133333
0.600000 0.100000
0.600000 0.100000
0.600000 0.066667
0.600000 0.066667
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
0.600000 0.033333
